time	V(input_signal)	V(v_out)	I(Speaker)
2.391761435160101e-03	3.757715e+00	3.387620e+00	4.234526e-01
2.391795854021298e-03	3.757379e+00	3.387311e+00	4.234138e-01
2.391899227579282e-03	3.756368e+00	3.386324e+00	4.232906e-01
2.391965737133115e-03	3.755718e+00	3.385672e+00	4.232090e-01
2.391992893283778e-03	3.755452e+00	3.385395e+00	4.231744e-01
2.392039510698952e-03	3.754996e+00	3.384897e+00	4.231121e-01
2.392086128114126e-03	3.754540e+00	3.384397e+00	4.230496e-01
2.392132745529301e-03	3.754084e+00	3.383895e+00	4.229868e-01
2.392179362944475e-03	3.753627e+00	3.383390e+00	4.229238e-01
2.392225980359649e-03	3.753171e+00	3.382884e+00	4.228605e-01
2.392272597774824e-03	3.752714e+00	3.382376e+00	4.227970e-01
2.392319215189998e-03	3.752258e+00	3.381866e+00	4.227332e-01
2.392330126304860e-03	3.752151e+00	3.381751e+00	4.227188e-01
2.392334490750805e-03	3.752108e+00	3.381702e+00	4.227128e-01
2.392339206030549e-03	3.752062e+00	3.381651e+00	4.227063e-01
2.392343921310293e-03	3.752016e+00	3.381600e+00	4.227000e-01
2.392348636590037e-03	3.751969e+00	3.381550e+00	4.226937e-01
2.392353351869781e-03	3.751923e+00	3.381500e+00	4.226875e-01
2.392358067149525e-03	3.751877e+00	3.381450e+00	4.226813e-01
2.392362782429269e-03	3.751831e+00	3.381402e+00	4.226752e-01
2.392367497709013e-03	3.751784e+00	3.381353e+00	4.226692e-01
2.392386478024080e-03	3.751598e+00	3.381160e+00	4.226451e-01
2.392389351046962e-03	3.751570e+00	3.381130e+00	4.226412e-01
2.392391505814123e-03	3.751549e+00	3.381107e+00	4.226384e-01
2.392406643341836e-03	3.751401e+00	3.380951e+00	4.226189e-01
2.392421684075671e-03	3.751253e+00	3.380801e+00	4.226001e-01
2.392458988880452e-03	3.750887e+00	3.380431e+00	4.225538e-01
2.392468304248220e-03	3.750796e+00	3.380341e+00	4.225426e-01
2.392480724738575e-03	3.750674e+00	3.380220e+00	4.225276e-01
2.392502252815818e-03	3.750463e+00	3.380020e+00	4.225025e-01
2.392520558783526e-03	3.750284e+00	3.379849e+00	4.224811e-01
2.392587163375343e-03	3.749630e+00	3.379248e+00	4.224060e-01
2.392589190148529e-03	3.749610e+00	3.379231e+00	4.224038e-01
2.392591216921716e-03	3.749590e+00	3.379213e+00	4.224016e-01
2.392593243694903e-03	3.749571e+00	3.379195e+00	4.223994e-01
2.392595270468090e-03	3.749551e+00	3.379178e+00	4.223972e-01
2.392597297241277e-03	3.749531e+00	3.379160e+00	4.223950e-01
2.392599324014464e-03	3.749511e+00	3.379142e+00	4.223928e-01
2.392601350787651e-03	3.749491e+00	3.379125e+00	4.223906e-01
2.392605831023116e-03	3.749447e+00	3.379087e+00	4.223859e-01
2.392623751964978e-03	3.749271e+00	3.378938e+00	4.223673e-01
2.392641944008300e-03	3.749093e+00	3.378785e+00	4.223482e-01
2.392662376470474e-03	3.748892e+00	3.378614e+00	4.223267e-01
2.392663926400043e-03	3.748877e+00	3.378601e+00	4.223251e-01
2.392682867142722e-03	3.748691e+00	3.378450e+00	4.223063e-01
2.392692095045080e-03	3.748600e+00	3.378374e+00	4.222968e-01
2.392692233451941e-03	3.748599e+00	3.378373e+00	4.222966e-01
2.392692510265662e-03	3.748596e+00	3.378371e+00	4.222964e-01
2.392693063893105e-03	3.748591e+00	3.378367e+00	4.222959e-01
2.392694171147990e-03	3.748580e+00	3.378358e+00	4.222947e-01
2.392696385657762e-03	3.748558e+00	3.378339e+00	4.222924e-01
2.392700814677304e-03	3.748515e+00	3.378304e+00	4.222880e-01
2.392770626777330e-03	3.747829e+00	3.377772e+00	4.222215e-01
2.392840438877357e-03	3.747144e+00	3.377225e+00	4.221532e-01
2.392910250977383e-03	3.746458e+00	3.376664e+00	4.220830e-01
2.392980063077409e-03	3.745772e+00	3.376088e+00	4.220110e-01
2.393049875177435e-03	3.745085e+00	3.375497e+00	4.219372e-01
2.393119687277461e-03	3.744398e+00	3.374892e+00	4.218615e-01
2.393189499377488e-03	3.743711e+00	3.374272e+00	4.217840e-01
2.393233335064085e-03	3.743280e+00	3.373864e+00	4.217331e-01
2.393277170750682e-03	3.742849e+00	3.373457e+00	4.216821e-01
2.393321006437280e-03	3.742417e+00	3.373050e+00	4.216312e-01
2.393364842123877e-03	3.741985e+00	3.372643e+00	4.215804e-01
2.393408677810474e-03	3.741553e+00	3.372237e+00	4.215296e-01
2.393452513497072e-03	3.741122e+00	3.371831e+00	4.214789e-01
2.393496349183669e-03	3.740690e+00	3.371425e+00	4.214282e-01
2.393496864388776e-03	3.740685e+00	3.371421e+00	4.214276e-01
2.393497551328917e-03	3.740678e+00	3.371414e+00	4.214268e-01
2.393498925209200e-03	3.740664e+00	3.371401e+00	4.214251e-01
2.393501672969767e-03	3.740637e+00	3.371376e+00	4.214219e-01
2.393507168490900e-03	3.740583e+00	3.371327e+00	4.214159e-01
2.393518159533167e-03	3.740474e+00	3.371230e+00	4.214038e-01
2.393531122475151e-03	3.740347e+00	3.371115e+00	4.213894e-01
2.393544770105987e-03	3.740212e+00	3.370993e+00	4.213741e-01
2.393553706607317e-03	3.740124e+00	3.370914e+00	4.213642e-01
2.393564829573839e-03	3.740014e+00	3.370816e+00	4.213520e-01
2.393576917509194e-03	3.739895e+00	3.370710e+00	4.213387e-01
2.393581902028181e-03	3.739846e+00	3.370667e+00	4.213333e-01
2.393621081909078e-03	3.739460e+00	3.370322e+00	4.212902e-01
2.393700560835341e-03	3.738676e+00	3.369610e+00	4.212013e-01
2.393780039761603e-03	3.737891e+00	3.368871e+00	4.211089e-01
2.393859518687866e-03	3.737107e+00	3.368105e+00	4.210131e-01
2.393938997614128e-03	3.736322e+00	3.367311e+00	4.209139e-01
2.394018476540391e-03	3.735537e+00	3.366490e+00	4.208112e-01
2.394097955466654e-03	3.734751e+00	3.365641e+00	4.207051e-01
2.394177434392917e-03	3.733965e+00	3.364765e+00	4.205956e-01
2.394337108484525e-03	3.732386e+00	3.363045e+00	4.203806e-01
2.394361528130013e-03	3.732144e+00	3.362792e+00	4.203490e-01
2.394362157523755e-03	3.732138e+00	3.362786e+00	4.203482e-01
2.394362996715413e-03	3.732129e+00	3.362777e+00	4.203472e-01
2.394364675098728e-03	3.732113e+00	3.362760e+00	4.203450e-01
2.394374745398618e-03	3.732013e+00	3.362658e+00	4.203323e-01
2.394387092006900e-03	3.731891e+00	3.362532e+00	4.203165e-01
2.394387305516226e-03	3.731889e+00	3.362530e+00	4.203163e-01
2.394387732534876e-03	3.731884e+00	3.362526e+00	4.203158e-01
2.394388586572176e-03	3.731876e+00	3.362518e+00	4.203147e-01
2.394390294646777e-03	3.731859e+00	3.362501e+00	4.203126e-01
2.394393710795978e-03	3.731825e+00	3.362468e+00	4.203085e-01
2.394401706799752e-03	3.731746e+00	3.362391e+00	4.202988e-01
2.394502811301920e-03	3.730745e+00	3.361419e+00	4.201774e-01
2.394530878495672e-03	3.730467e+00	3.361162e+00	4.201452e-01
2.394554744603412e-03	3.730230e+00	3.360951e+00	4.201189e-01
2.394565876966903e-03	3.730120e+00	3.360851e+00	4.201064e-01
2.394572439541995e-03	3.730055e+00	3.360792e+00	4.200990e-01
2.394573364606139e-03	3.730046e+00	3.360784e+00	4.200980e-01
2.394575214734428e-03	3.730028e+00	3.360768e+00	4.200960e-01
2.394578914991004e-03	3.729991e+00	3.360735e+00	4.200919e-01
2.394581690183437e-03	3.729964e+00	3.360712e+00	4.200890e-01
2.394585897287732e-03	3.729922e+00	3.360677e+00	4.200846e-01
2.394591731415976e-03	3.729864e+00	3.360625e+00	4.200781e-01
2.394596502084566e-03	3.729817e+00	3.360583e+00	4.200729e-01
2.394599077363581e-03	3.729791e+00	3.360560e+00	4.200700e-01
2.394617885260586e-03	3.729605e+00	3.360398e+00	4.200497e-01
2.394636693157590e-03	3.729418e+00	3.360237e+00	4.200297e-01
2.394655501054595e-03	3.729232e+00	3.360079e+00	4.200098e-01
2.394674308951599e-03	3.729045e+00	3.359922e+00	4.199903e-01
2.394693116848604e-03	3.728859e+00	3.359767e+00	4.199709e-01
2.394711924745609e-03	3.728673e+00	3.359614e+00	4.199518e-01
2.394730732642613e-03	3.728486e+00	3.359463e+00	4.199329e-01
2.394810714016260e-03	3.727693e+00	3.358824e+00	4.198531e-01
2.394890695389906e-03	3.726899e+00	3.358168e+00	4.197710e-01
2.394970676763553e-03	3.726105e+00	3.357494e+00	4.196867e-01
2.395050658137200e-03	3.725311e+00	3.356802e+00	4.196002e-01
2.395130639510847e-03	3.724517e+00	3.356092e+00	4.195115e-01
2.395210620884494e-03	3.723722e+00	3.355365e+00	4.194206e-01
2.395290602258140e-03	3.722927e+00	3.354620e+00	4.193275e-01
2.395292389106796e-03	3.722909e+00	3.354604e+00	4.193254e-01
2.395295962804107e-03	3.722873e+00	3.354570e+00	4.193212e-01
2.395303110198730e-03	3.722802e+00	3.354502e+00	4.193127e-01
2.395470165585281e-03	3.721140e+00	3.352945e+00	4.191182e-01
2.395512841395733e-03	3.720716e+00	3.352559e+00	4.190699e-01
2.395528346139472e-03	3.720561e+00	3.352422e+00	4.190528e-01
2.395538084797475e-03	3.720464e+00	3.352338e+00	4.190423e-01
2.395570715174298e-03	3.720140e+00	3.352050e+00	4.190062e-01
2.395588730649391e-03	3.719960e+00	3.351892e+00	4.189865e-01
2.395593234518164e-03	3.719915e+00	3.351853e+00	4.189816e-01
2.395604494190097e-03	3.719803e+00	3.351754e+00	4.189692e-01
2.395618005796417e-03	3.719668e+00	3.351634e+00	4.189542e-01
2.395709207368240e-03	3.718760e+00	3.350794e+00	4.188492e-01
2.395800408940062e-03	3.717851e+00	3.349922e+00	4.187402e-01
2.395891610511885e-03	3.716942e+00	3.349019e+00	4.186273e-01
2.395982812083708e-03	3.716032e+00	3.348084e+00	4.185105e-01
2.396074013655531e-03	3.715122e+00	3.347117e+00	4.183897e-01
2.396165215227354e-03	3.714212e+00	3.346120e+00	4.182649e-01
2.396256416799177e-03	3.713301e+00	3.345090e+00	4.181363e-01
2.396330679005324e-03	3.712559e+00	3.344300e+00	4.180375e-01
2.396366861976799e-03	3.712197e+00	3.343925e+00	4.179906e-01
2.396373976210499e-03	3.712126e+00	3.343852e+00	4.179814e-01
2.396378669740347e-03	3.712079e+00	3.343803e+00	4.179753e-01
2.396389335720543e-03	3.711972e+00	3.343695e+00	4.179619e-01
2.396400714430144e-03	3.711859e+00	3.343581e+00	4.179477e-01
2.396458325183773e-03	3.711282e+00	3.343018e+00	4.178772e-01
2.396498656122093e-03	3.710879e+00	3.342634e+00	4.178292e-01
2.396499888737122e-03	3.710867e+00	3.342623e+00	4.178278e-01
2.396501532223825e-03	3.710850e+00	3.342609e+00	4.178261e-01
2.396504819197234e-03	3.710818e+00	3.342580e+00	4.178225e-01
2.396511393144050e-03	3.710752e+00	3.342520e+00	4.178151e-01
2.396533917069072e-03	3.710527e+00	3.342318e+00	4.177897e-01
2.396556440994094e-03	3.710301e+00	3.342118e+00	4.177648e-01
2.396578964919115e-03	3.710076e+00	3.341921e+00	4.177402e-01
2.396601488844137e-03	3.709851e+00	3.341727e+00	4.177159e-01
2.396624012769159e-03	3.709625e+00	3.341536e+00	4.176920e-01
2.396646536694181e-03	3.709400e+00	3.341348e+00	4.176685e-01
2.396669060619203e-03	3.709174e+00	3.341162e+00	4.176452e-01
2.396691580006946e-03	3.708949e+00	3.340974e+00	4.176217e-01
2.396701238798881e-03	3.708852e+00	3.340897e+00	4.176121e-01
2.396746035346204e-03	3.708404e+00	3.340532e+00	4.175665e-01
2.396767810515392e-03	3.708186e+00	3.340356e+00	4.175445e-01
2.396807823357485e-03	3.707785e+00	3.340030e+00	4.175037e-01
2.396895727423474e-03	3.706904e+00	3.339300e+00	4.174125e-01
2.396983631489464e-03	3.706023e+00	3.338551e+00	4.173189e-01
2.397071535555453e-03	3.705142e+00	3.337781e+00	4.172227e-01
2.397159439621443e-03	3.704260e+00	3.336992e+00	4.171240e-01
2.397247343687432e-03	3.703378e+00	3.336183e+00	4.170229e-01
2.397335247753422e-03	3.702495e+00	3.335354e+00	4.169192e-01
2.397423151819411e-03	3.701612e+00	3.334505e+00	4.168131e-01
2.397445779845972e-03	3.701385e+00	3.334292e+00	4.167865e-01
2.397448235725981e-03	3.701360e+00	3.334269e+00	4.167836e-01
2.397449218077984e-03	3.701351e+00	3.334260e+00	4.167824e-01
2.397451182781991e-03	3.701331e+00	3.334241e+00	4.167801e-01
2.397456094542007e-03	3.701282e+00	3.334197e+00	4.167746e-01
2.397458059246014e-03	3.701262e+00	3.334178e+00	4.167722e-01
2.397461988654027e-03	3.701222e+00	3.334141e+00	4.167677e-01
2.397469847470053e-03	3.701144e+00	3.334070e+00	4.167587e-01
2.397479051202253e-03	3.701051e+00	3.333986e+00	4.167482e-01
2.397499915678532e-03	3.700841e+00	3.333792e+00	4.167241e-01
2.397512473508515e-03	3.700715e+00	3.333676e+00	4.167095e-01
2.397513233403980e-03	3.700707e+00	3.333669e+00	4.167086e-01
2.397516272985839e-03	3.700677e+00	3.333643e+00	4.167053e-01
2.397528431313274e-03	3.700555e+00	3.333533e+00	4.166916e-01
2.397560976335588e-03	3.700227e+00	3.333234e+00	4.166542e-01
2.397594978886535e-03	3.699886e+00	3.332924e+00	4.166155e-01
2.397600320529119e-03	3.699832e+00	3.332875e+00	4.166094e-01
2.397611003814286e-03	3.699725e+00	3.332775e+00	4.165969e-01
2.397614342340900e-03	3.699691e+00	3.332743e+00	4.165929e-01
2.397618348572837e-03	3.699651e+00	3.332705e+00	4.165881e-01
2.397625277922318e-03	3.699581e+00	3.332639e+00	4.165799e-01
2.397632207271798e-03	3.699511e+00	3.332574e+00	4.165717e-01
2.397639136621278e-03	3.699442e+00	3.332508e+00	4.165636e-01
2.397646065970758e-03	3.699372e+00	3.332443e+00	4.165554e-01
2.397652995320238e-03	3.699302e+00	3.332379e+00	4.165473e-01
2.397659924669718e-03	3.699233e+00	3.332314e+00	4.165393e-01
2.397666854019198e-03	3.699163e+00	3.332250e+00	4.165312e-01
2.397685377266324e-03	3.698977e+00	3.332072e+00	4.165091e-01
2.397694638889887e-03	3.698884e+00	3.331986e+00	4.164982e-01
2.397705752838163e-03	3.698772e+00	3.331877e+00	4.164847e-01
2.397794471342679e-03	3.697879e+00	3.330955e+00	4.163694e-01
2.397883189847195e-03	3.696986e+00	3.330027e+00	4.162534e-01
2.397971908351710e-03	3.696093e+00	3.329094e+00	4.161367e-01
2.398060626856226e-03	3.695199e+00	3.328155e+00	4.160194e-01
2.398149345360742e-03	3.694305e+00	3.327211e+00	4.159013e-01
2.398238063865258e-03	3.693411e+00	3.326261e+00	4.157826e-01
2.398326782369773e-03	3.692516e+00	3.325306e+00	4.156632e-01
2.398336790716052e-03	3.692415e+00	3.325209e+00	4.156511e-01
2.398358269987923e-03	3.692198e+00	3.324995e+00	4.156244e-01
2.398374897442816e-03	3.692030e+00	3.324831e+00	4.156039e-01
2.398385914684200e-03	3.691919e+00	3.324725e+00	4.155906e-01
2.398389448954684e-03	3.691884e+00	3.324690e+00	4.155862e-01
2.398394261924734e-03	3.691835e+00	3.324642e+00	4.155803e-01
2.398395725445053e-03	3.691820e+00	3.324628e+00	4.155785e-01
2.398396561742378e-03	3.691812e+00	3.324620e+00	4.155776e-01
2.398398234337028e-03	3.691795e+00	3.324605e+00	4.155756e-01
2.398398652485691e-03	3.691791e+00	3.324601e+00	4.155751e-01
2.398399488783017e-03	3.691782e+00	3.324593e+00	4.155741e-01
2.398404506566968e-03	3.691732e+00	3.324547e+00	4.155684e-01
2.398412174089259e-03	3.691654e+00	3.324476e+00	4.155595e-01
2.398420542841376e-03	3.691570e+00	3.324398e+00	4.155497e-01
2.398425929324848e-03	3.691515e+00	3.324344e+00	4.155430e-01
2.398428323317503e-03	3.691491e+00	3.324321e+00	4.155401e-01
2.398455353507742e-03	3.691218e+00	3.324069e+00	4.155087e-01
2.398482383697980e-03	3.690946e+00	3.323821e+00	4.154777e-01
2.398509413888219e-03	3.690673e+00	3.323577e+00	4.154471e-01
2.398536444078459e-03	3.690400e+00	3.323336e+00	4.154170e-01
2.398563474268697e-03	3.690127e+00	3.323099e+00	4.153874e-01
2.398590504458936e-03	3.689854e+00	3.322866e+00	4.153582e-01
2.398617534649175e-03	3.689581e+00	3.322636e+00	4.153295e-01
2.398645444029884e-03	3.689299e+00	3.322404e+00	4.153005e-01
2.398646653746353e-03	3.689286e+00	3.322393e+00	4.152991e-01
2.398648266701644e-03	3.689270e+00	3.322379e+00	4.152974e-01
2.398657944433397e-03	3.689173e+00	3.322298e+00	4.152873e-01
2.398722467446644e-03	3.688520e+00	3.321756e+00	4.152195e-01
2.398808966453483e-03	3.687646e+00	3.321023e+00	4.151279e-01
2.398895465460322e-03	3.686771e+00	3.320274e+00	4.150342e-01
2.398981964467162e-03	3.685896e+00	3.319509e+00	4.149386e-01
2.399068463474001e-03	3.685021e+00	3.318728e+00	4.148409e-01
2.399154962480841e-03	3.684145e+00	3.317930e+00	4.147413e-01
2.399241461487680e-03	3.683269e+00	3.317117e+00	4.146397e-01
2.399327960494520e-03	3.682392e+00	3.316288e+00	4.145360e-01
2.399383931832863e-03	3.681825e+00	3.315769e+00	4.144711e-01
2.399398793655902e-03	3.681674e+00	3.315634e+00	4.144542e-01
2.399413023257261e-03	3.681530e+00	3.315504e+00	4.144379e-01
2.399425220479805e-03	3.681406e+00	3.315391e+00	4.144239e-01
2.399455477858863e-03	3.681099e+00	3.315120e+00	4.143899e-01
2.399921655084427e-03	3.676367e+00	3.310431e+00	4.138039e-01
2.400043140690473e-03	3.675132e+00	3.309066e+00	4.136333e-01
2.400104120042412e-03	3.674512e+00	3.308388e+00	4.135484e-01
2.400187190685238e-03	3.673667e+00	3.307483e+00	4.134353e-01
2.400242230758805e-03	3.673106e+00	3.306899e+00	4.133624e-01
2.400244049304797e-03	3.673088e+00	3.306881e+00	4.133601e-01
2.400257291318327e-03	3.672953e+00	3.306744e+00	4.133430e-01
2.400269226977454e-03	3.672832e+00	3.306620e+00	4.133275e-01
2.400272210892236e-03	3.672801e+00	3.306590e+00	4.133237e-01
2.400274448828322e-03	3.672779e+00	3.306567e+00	4.133209e-01
2.400283400572668e-03	3.672688e+00	3.306476e+00	4.133095e-01
2.400304594826680e-03	3.672472e+00	3.306266e+00	4.132832e-01
2.400321097393772e-03	3.672304e+00	3.306107e+00	4.132634e-01
2.400327211480330e-03	3.672242e+00	3.306047e+00	4.132559e-01
2.400333325566888e-03	3.672179e+00	3.305988e+00	4.132485e-01
2.400339439653446e-03	3.672117e+00	3.305928e+00	4.132411e-01
2.400345553740004e-03	3.672055e+00	3.305869e+00	4.132337e-01
2.400351667826562e-03	3.671993e+00	3.305811e+00	4.132263e-01
2.400357781913119e-03	3.671930e+00	3.305752e+00	4.132191e-01
2.400363895999677e-03	3.671868e+00	3.305694e+00	4.132118e-01
2.400374246731229e-03	3.671762e+00	3.305597e+00	4.131996e-01
2.400384597462781e-03	3.671657e+00	3.305500e+00	4.131875e-01
2.400394948194333e-03	3.671552e+00	3.305405e+00	4.131756e-01
2.400405298925885e-03	3.671446e+00	3.305310e+00	4.131638e-01
2.400415649657437e-03	3.671341e+00	3.305217e+00	4.131521e-01
2.400426000388989e-03	3.671235e+00	3.305125e+00	4.131406e-01
2.400436351120540e-03	3.671130e+00	3.305034e+00	4.131293e-01
2.400446368799131e-03	3.671028e+00	3.304943e+00	4.131178e-01
2.400447685604876e-03	3.671015e+00	3.304930e+00	4.131163e-01
2.400448043729113e-03	3.671011e+00	3.304927e+00	4.131159e-01
2.400448521228097e-03	3.671006e+00	3.304922e+00	4.131153e-01
2.400449714975555e-03	3.670994e+00	3.304912e+00	4.131140e-01
2.400450192474538e-03	3.670989e+00	3.304907e+00	4.131134e-01
2.400451147472505e-03	3.670979e+00	3.304899e+00	4.131124e-01
2.400459770935071e-03	3.670891e+00	3.304825e+00	4.131031e-01
2.400475711516215e-03	3.670729e+00	3.304686e+00	4.130857e-01
2.400492456455166e-03	3.670558e+00	3.304542e+00	4.130677e-01
2.400515758703218e-03	3.670321e+00	3.304340e+00	4.130425e-01
2.400526248205949e-03	3.670214e+00	3.304256e+00	4.130320e-01
2.400526903799870e-03	3.670207e+00	3.304250e+00	4.130313e-01
2.400533022676463e-03	3.670145e+00	3.304196e+00	4.130245e-01
2.400553402413632e-03	3.669937e+00	3.304022e+00	4.130027e-01
2.400606116013782e-03	3.669400e+00	3.303584e+00	4.129480e-01
2.400816896102899e-03	3.667250e+00	3.301818e+00	4.127273e-01
2.400872344648779e-03	3.666684e+00	3.301334e+00	4.126667e-01
2.400898667942024e-03	3.666416e+00	3.301093e+00	4.126366e-01
2.400981877523200e-03	3.665566e+00	3.300332e+00	4.125415e-01
2.401259788567679e-03	3.662726e+00	3.297659e+00	4.122074e-01
2.401288749921173e-03	3.662430e+00	3.297381e+00	4.121727e-01
2.401298071365480e-03	3.662335e+00	3.297296e+00	4.121620e-01
2.401303397905083e-03	3.662280e+00	3.297245e+00	4.121556e-01
2.401305062448710e-03	3.662263e+00	3.297229e+00	4.121536e-01
2.401307059901061e-03	3.662243e+00	3.297209e+00	4.121511e-01
2.401309723170863e-03	3.662216e+00	3.297184e+00	4.121479e-01
2.401316381345368e-03	3.662148e+00	3.297122e+00	4.121403e-01
2.401319044615169e-03	3.662120e+00	3.297097e+00	4.121372e-01
2.401324371154773e-03	3.662066e+00	3.297046e+00	4.121308e-01
2.401335024233981e-03	3.661957e+00	3.296945e+00	4.121181e-01
2.401361339896376e-03	3.661688e+00	3.296701e+00	4.120876e-01
2.401391799596876e-03	3.661376e+00	3.296414e+00	4.120517e-01
2.401412555953514e-03	3.661164e+00	3.296223e+00	4.120278e-01
2.401478272342369e-03	3.660491e+00	3.295602e+00	4.119502e-01
2.401548575771167e-03	3.659772e+00	3.294913e+00	4.118641e-01
2.401618879199965e-03	3.659052e+00	3.294206e+00	4.117757e-01
2.401689182628764e-03	3.658332e+00	3.293479e+00	4.116849e-01
2.401759486057562e-03	3.657611e+00	3.292734e+00	4.115918e-01
2.401829789486361e-03	3.656891e+00	3.291971e+00	4.114963e-01
2.401900092915159e-03	3.656170e+00	3.291188e+00	4.113986e-01
2.401970396343957e-03	3.655449e+00	3.290387e+00	4.112984e-01
2.402162258461220e-03	3.653480e+00	3.288316e+00	4.110395e-01
2.402191003389012e-03	3.653185e+00	3.288018e+00	4.110022e-01
2.402209002958608e-03	3.653000e+00	3.287839e+00	4.109798e-01
2.402214225535050e-03	3.652947e+00	3.287789e+00	4.109737e-01
2.402218702786637e-03	3.652901e+00	3.287744e+00	4.109680e-01
2.402220791441984e-03	3.652879e+00	3.287723e+00	4.109653e-01
2.402224968752677e-03	3.652836e+00	3.287681e+00	4.109601e-01
2.402243963882988e-03	3.652641e+00	3.287492e+00	4.109365e-01
2.402251679663865e-03	3.652562e+00	3.287416e+00	4.109269e-01
2.402253311248207e-03	3.652545e+00	3.287400e+00	4.109250e-01
2.402254942832549e-03	3.652529e+00	3.287384e+00	4.109230e-01
2.402256574416891e-03	3.652512e+00	3.287368e+00	4.109211e-01
2.402258206001234e-03	3.652495e+00	3.287353e+00	4.109191e-01
2.402259837585576e-03	3.652478e+00	3.287337e+00	4.109172e-01
2.402261469169918e-03	3.652462e+00	3.287322e+00	4.109152e-01
2.402263100754260e-03	3.652445e+00	3.287306e+00	4.109133e-01
2.402271456231776e-03	3.652359e+00	3.287229e+00	4.109036e-01
